source,sheet_outcome,queue_id,project_name,pto,study_area,poi,county,state,tech_1,mw_1,tech_2,mw_2,tech_3,mw_3,mw_poi,date_received,date_queue,date_cod_requested,date_cod_current_or_actual,status_raw,study_process,date_withdrawn,withdraw_reason
public_queue,withdrawn,1369,AMERICAN KINGS 10,PGAE,,Mustang Switching Station 230kV,FRESNO,CA,solar,155.68,,,,,150.0,2017-04-26,2017-05-01 07:00:00,2021-09-01 07:00:00,2021-09-01 07:00:00,WITHDRAWN,C10,2017-07-14 07:00:00,IC Request
public_queue,withdrawn,1370,BRUIN SOLAR,PGAE,,Mendota Substation 115kV,FRESNO,CA,solar,51.25,,,,,50.0,2017-04-26,2017-05-01 07:00:00,2020-05-01 07:00:00,2020-05-01 07:00:00,WITHDRAWN,C10,2018-03-01 08:00:00,IC Request
public_queue,withdrawn,1371,CALIFORNIA BEAR 6,PGAE,,Mendota Substation 115kV,FRESNO,CA,solar,22.41,storage,22.355,,,20.0,2017-04-26,2017-05-01 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C10,2018-03-01 08:00:00,IC Request
public_queue,withdrawn,1372,CURRY SOLAR,PGAE,,Schindler Substation 70kV,FRESNO,CA,solar,71.45,,,,,70.0,2017-04-28,2017-05-01 07:00:00,2020-11-01 07:00:00,2020-11-01 07:00:00,WITHDRAWN,C10,2018-03-08 08:00:00,
public_queue,withdrawn,1373,DASOS 10,PGAE,,Wilson Substation 230kV,MERCED,CA,solar,209.46,,,,,200.0,2017-04-26,2017-05-01 07:00:00,2020-06-01 07:00:00,2020-06-01 07:00:00,WITHDRAWN,C10,2017-07-14 07:00:00,IC Request
public_queue,withdrawn,1375,FIREHAWK SOLAR 1,PGAE,,Smyrna Substation 115kV,KERN,CA,storage,75.0,solar,75.0,,,75.0,2017-04-11,2017-05-01 07:00:00,2020-12-31 08:00:00,2020-12-31 08:00:00,WITHDRAWN,C10,2017-06-19 07:00:00,IC Request
public_queue,withdrawn,1376,GOLDEN SQUARE,PGAE,,Tranquility Switching Station 230 kV,FRESNO,CA,storage,204.82,solar,205.39,,,400.0,2017-04-27,2017-05-01 07:00:00,2021-09-01 07:00:00,2021-09-01 07:00:00,WITHDRAWN,C10,2018-04-20 07:00:00,IC Request
public_queue,withdrawn,1377,GOLDWICK SOLAR FARM,PGAE,,Salado Substation 115kV,STANISLAUS,CA,solar,100.0,storage,100.0,,,101.44,2017-05-01,2017-05-01 07:00:00,2020-10-01 07:00:00,2020-10-01 07:00:00,WITHDRAWN,C10,2018-03-14 07:00:00,IC Request
public_queue,withdrawn,1381,KROE HYBRID,PGAE,,Mercy Springs Substation 70kV,MERCED / FRESNO,CA,storage,40.0,solar,60.0,,,40.2,2017-05-01,2017-05-01 07:00:00,2019-11-30 08:00:00,2019-11-30 08:00:00,WITHDRAWN,C10,2018-04-18 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1383,LAS CAMAS 2,PGAE,,Los Banos Substation 230kV,MERCED,CA,solar,102.5,,,,,101.423,2017-04-29,2017-05-01 07:00:00,2021-11-30 08:00:00,2021-11-30 08:00:00,WITHDRAWN,C10,2018-04-18 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1384,LOTUS 2 SOLAR FARM,PGAE,,Borden Substation 70kV,MADERA,CA,storage,100.0,solar,100.0,,,102.0,2017-05-01,2017-05-01 07:00:00,2020-03-01 08:00:00,2020-03-01 08:00:00,WITHDRAWN,C10,2018-03-14 07:00:00,IC Request
public_queue,withdrawn,1385,VANGUARD SOLAR BESS,PGAE,,Mustang Switching Station 230 kV,FRESNO,CA,storage,47.0,solar,153.315,,,150.0,2017-04-29,2017-05-01 07:00:00,2020-07-01 07:00:00,2025-03-31 07:00:00,WITHDRAWN,C10,2019-12-19 08:00:00,IC Request
public_queue,withdrawn,1386,MALLARD ENERGY STORAGE PROJECT,PGAE,,Pittsburg Switchyard 230kV,CONTRA COSTA,CA,storage,90.0,,,,,81.11,2017-04-28,2017-05-01 07:00:00,2021-06-01 07:00:00,2021-06-01 07:00:00,WITHDRAWN,C10,2017-06-21 07:00:00,IC Request
public_queue,withdrawn,1387,PERSEUS SOLAR,PGAE,,Borden Substation 230kV,MERCED,CA,solar,208.97,,,,,206.37,2017-04-26,2017-05-01 07:00:00,2021-08-01 07:00:00,2021-08-01 07:00:00,WITHDRAWN,C10,2017-07-14 07:00:00,IC Request
public_queue,withdrawn,1388,PUERTA RENEWABLE ENERGY RELIABILITY CENTER,PGAE,,Gates-Coalinga #2 70kV,FRESNO,CA,solar,52.0,storage,52.8,,,76.56,2017-05-01,2017-05-01 07:00:00,2019-06-01 07:00:00,2019-06-01 07:00:00,WITHDRAWN,C10,2017-07-05 07:00:00,IC Request
public_queue,withdrawn,1390,ROMERO CREEK SOLAR,PGAE,,Quinto Substation 230kV,MERCED,CA,solar,203.96,,,,,200.0,2017-04-28,2017-05-01 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C10,2018-04-30 07:00:00,
public_queue,withdrawn,1392,WARRIORS SOLAR,PGAE,,Crescent Switching Station 70kV,FRESNO,CA,solar,40.69,,,,,40.0,2017-04-28,2017-05-01 07:00:00,2021-11-01 07:00:00,2021-11-01 07:00:00,WITHDRAWN,C10,2020-05-15 07:00:00,IC Request
public_queue,withdrawn,1393,CASSIOPEIA SOLAR,PGAE,,Tap on Maricopa-Copus line 70kV,KERN,CA,solar,77.04,,,,,76.12,2017-04-26,2017-05-01 07:00:00,2021-08-01 07:00:00,2021-08-01 07:00:00,WITHDRAWN,C10,2017-07-14 07:00:00,IC Request
public_queue,withdrawn,1395,KERRNESS SOLAR,PGAE,,Wilson - Le Grand115kV,MERCED,CA,solar,102.39,,,,,102.29,2017-04-28,2017-05-01 07:00:00,2021-11-01 07:00:00,2021-11-01 07:00:00,WITHDRAWN,C10,2018-02-14 08:00:00,IC Request
public_queue,withdrawn,1396,LYNX SOLAR,PGAE,,Cuyama 2 Substation 70kV,SANTA BARBARA,CA,solar,30.91,,,,,30.42,2017-04-28,2017-05-01 07:00:00,2021-08-01 07:00:00,2021-08-01 07:00:00,WITHDRAWN,C10,2017-07-14 07:00:00,IC Request
public_queue,withdrawn,1399,SUN BRILLIANCE,PGAE,,Blackwell Substation 70kV,KERN,CA,solar,16.35,,,,,16.345,2017-04-30,2017-05-01 07:00:00,2019-12-16 08:00:00,2019-12-16 08:00:00,WITHDRAWN,C10,2017-07-03 07:00:00,IC Request
public_queue,withdrawn,1400,HIDDEN HILLS SOLAR 1,GLW,,Crazy Eyes Switching Station 230kV,INYO,CA,solar,305.5,,,,,266.5,2017-04-25,2017-05-01 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C10,2018-04-16 07:00:00,
public_queue,withdrawn,1401,WARREN SOLAR 1,VEA,,Charleston Substation 138kV,NYE,NV,solar,71.487,,,,,69.26,2017-05-01,2017-05-01 07:00:00,2020-03-01 08:00:00,2020-03-01 08:00:00,WITHDRAWN,C10,2018-05-04 07:00:00,IC Request
public_queue,withdrawn,1403,HARQUAHALA FLATS,DCRT,,Colorado River-Delaney 500kV,MARICOPA,AZ,solar,450.0,storage,450.0,,,450.0,2017-05-01,2017-05-01 07:00:00,2022-12-16 08:00:00,2022-12-16 08:00:00,WITHDRAWN,C10,2020-06-03 07:00:00,
public_queue,withdrawn,1404,HARQUAHALA SUN,DCRT,,Delaney-Colorado River 500kV,MARICOPA,AZ,storage,162.5,solar,150.0,,,150.0,2017-04-28,2017-05-01 07:00:00,2020-06-01 07:00:00,2020-06-01 07:00:00,WITHDRAWN,C10,2018-04-16 07:00:00,IC Request
public_queue,withdrawn,1406,MESAVILLE SOLAR,SCE,,Colorado River Substation 230kV,RIVERSIDE,CA,solar,476.33,storage,229.9,,,675.0,2017-05-01,2017-05-01 07:00:00,2021-09-01 07:00:00,2022-01-15 08:00:00,WITHDRAWN,C10,2020-05-11 07:00:00,IC Request
public_queue,withdrawn,1408,QUARTZITE 10,SCE,,Colorado River Substation 230kV,RIVERSIDE,CA,solar,154.59,,,,,150.0,2017-04-28,2017-05-01 07:00:00,2023-12-01 08:00:00,2023-12-01 08:00:00,WITHDRAWN,C10,2017-07-14 07:00:00,IC Request
public_queue,withdrawn,1409,VERMILLION ENERGY STORAGE,SCE,,Devers Substation 220kV,RIVERSIDE,CA,storage,203.7,,,,,200.0,2017-04-28,2017-05-01 07:00:00,2021-06-01 07:00:00,2023-06-01 07:00:00,WITHDRAWN,C10,2018-03-09 08:00:00,
public_queue,withdrawn,1410,WEST SPRINGS 2 WIND FARM,SCE,,Devers-Vista #1 230kV,RIVERSIDE,CA,wind,155.25,,,,,150.0,2017-04-28,2017-05-01 07:00:00,2020-06-01 07:00:00,2023-10-15 07:00:00,WITHDRAWN,C10,2019-10-31 07:00:00,IC Request
public_queue,withdrawn,1411,GABRIEL SOLAR 3,SCE,,Mira Loma-Walnut 230kV,SAN BERNADINO,CA,solar,100.0,,,,,100.0,2017-03-15,2017-05-01 07:00:00,2019-12-31 08:00:00,2019-12-31 08:00:00,WITHDRAWN,C10,2018-04-26 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1412,VICKERS ENERGY STORAGE,SCE,,La Cienega Substation 230kV,LOS ANGELES,CA,storage,80.0,,,,,80.0,2017-05-01,2017-05-01 07:00:00,2021-05-28 07:00:00,2021-11-16 08:00:00,WITHDRAWN,C10,2019-12-04 08:00:00,
public_queue,withdrawn,1415,RUBITA,SCE,,Kramer-Inyokern-Randsburg No.1 115kV,SAN BERNARDINO,CA,solar,102.18,,,,,100.0,2017-04-28,2017-05-01 07:00:00,2021-11-01 07:00:00,2023-10-15 07:00:00,WITHDRAWN,C10,2020-05-15 07:00:00,IC Request
public_queue,withdrawn,1416,BLUE MOUNTAIN WIND,SCE,,Antelope Substation 230kV,LOS ANGELES,CA,wind,108.0,,,,,100.0,2017-04-25,2017-05-01 07:00:00,2020-12-01 08:00:00,2020-12-01 08:00:00,WITHDRAWN,C10,2018-04-20 07:00:00,IC Request
public_queue,withdrawn,1417,CALHAWK SOLAR FARM,SCE,,Vestal Substation 230kV,TULARE,CA,solar,100.0,storage,100.0,,,99.0,2017-05-01,2017-05-01 07:00:00,2020-10-01 07:00:00,2022-06-01 07:00:00,WITHDRAWN,C10,2018-04-16 07:00:00,
public_queue,withdrawn,1418,CREOSOTE,SCE,,Windhub Substation 230kV,KERN,CA,solar,418.95,,,,,400.0,2017-04-26,2017-05-01 07:00:00,2021-08-01 07:00:00,2021-08-01 07:00:00,WITHDRAWN,C10,2018-02-22 08:00:00,
public_queue,withdrawn,1420,CANELLA 2 SOLAR FARM,SCE,,Windhub Substation 230kV,KERN,CA,solar,200.0,storage,200.0,,,200.0,2017-05-01,2017-05-01 07:00:00,2020-10-01 07:00:00,2020-10-01 07:00:00,WITHDRAWN,C10,2018-04-16 07:00:00,
public_queue,withdrawn,1421,JAWBONE WIND ENERGY PROJECT,SCE,,Highwind Substation 230kV,KERN,CA,wind,37.4,,,,,37.4,2017-04-28,2017-05-01 07:00:00,2019-06-01 07:00:00,2021-12-15 08:00:00,WITHDRAWN,C10,2019-07-08 07:00:00,
public_queue,withdrawn,1422,LONGSPUR 10,SCE,,Rattlesnake Switchyard 230kV,KERN,CA,solar,263.84,,,,,250.0,2017-04-28,2017-05-01 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C10,2017-07-14 07:00:00,IC Request
public_queue,withdrawn,1423,MUNZ SOLAR 1,SCE,,Antelope Substation 66kV,LOS ANGELES,CA,solar,90.0,storage,90.0,,,90.0,2017-04-04,2017-05-01 07:00:00,2020-12-31 08:00:00,2020-12-31 08:00:00,WITHDRAWN,C10,2018-02-28 08:00:00,IC Request
public_queue,withdrawn,1425,VENTURA ENERGY CENTER,SCE,,Santa Clara Substation 230kV,VENTURA,CA,storage,26.125,Natural Gas,300.0,,,312.0,2017-04-28,2017-05-01 07:00:00,2020-10-01 07:00:00,2020-10-01 07:00:00,WITHDRAWN,C10,2018-03-12 07:00:00,IC Request
public_queue,withdrawn,1426,VISION WIND,SCE,,Whirlwind Substation 220kV,KERN,CA,wind,280.5,,,,,275.0,2017-04-29,2017-05-01 07:00:00,2020-12-31 08:00:00,2023-04-15 07:00:00,WITHDRAWN,C10,2019-10-31 07:00:00,IC Request
public_queue,withdrawn,1427,DARLINGTON BALLEY SOLAR ENERGY 1,SDGE,,Hassayampa Switchyard 500kV,MARICOPA,AZ,solar,125.0,storage,60.0,,,125.0,2017-05-01,2017-05-01 07:00:00,2024-04-30 07:00:00,2024-04-30 07:00:00,WITHDRAWN,C10,2020-03-19 07:00:00,IC Request
public_queue,withdrawn,1428,MAVERICK,SDGE,,Miramar GT Switchyard 69kV,SAN DIEGO,CA,storage,10.0,,,,,10.0,2017-04-27,2017-05-01 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C10,2021-03-25 07:00:00,IC Request
public_queue,withdrawn,1430,OCEANSIDE ENERGY STORAGE,SDGE,,Ocean Ranch Substation,SAN DIEGO,CA,storage,40.0,,,,,40.0,2017-05-01,2017-05-01 07:00:00,2021-05-28 07:00:00,2021-05-28 07:00:00,WITHDRAWN,C10,2018-03-02 08:00:00,IC Request
public_queue,withdrawn,1431,ROSEBUD,SDGE,,Kearny West Substation 69kV,SAN DIEGO,CA,storage,10.0,,,,,10.0,2017-04-27,2017-05-01 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C10,2021-03-25 07:00:00,IC Request
public_queue,withdrawn,1433,SUN STREAMS SOLAR 3,SDGE,,Hassayampa Substation 500 kV,MARICOPA,AZ,solar,155.1,,,,,150.0,2017-04-27,2017-05-01 07:00:00,2020-06-01 07:00:00,2020-06-01 07:00:00,WITHDRAWN,C10,2017-06-28 07:00:00,IC Request
public_queue,withdrawn,1436,WISTARIA SOLAR 2,SDGE,,Imperial Valley Substation 230kV,IMPERIAL,CA,solar,156.0,,,,,150.0,2017-04-28,2017-05-01 07:00:00,2019-12-31 08:00:00,2019-12-31 08:00:00,WITHDRAWN,C10,2017-06-05 07:00:00,IC Request
public_queue,withdrawn,1437,WESTSIDE CANAL ENERGY CENTER,SDGE,,Imperial Valley Substation 230kV,IMPERIAL,CA,storage,400.0,solar,25.0,,,425.0,2017-05-01,2017-05-01 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C10,2020-06-10 07:00:00,IC Request
public_queue,withdrawn,1438,PANOCHE ENERGY CENTER,PGAE,,Panoche Substation,FRESNO,CA,Natural Gas,432.0,,,,,15.6,2017-04-28,2017-12-15 08:00:00,2018-02-01 08:00:00,2018-02-01 08:00:00,WITHDRAWN,ISP,2018-04-12 07:00:00,IC Request
public_queue,withdrawn,1441,KERNRIDGE EXPANSION,PGAE,,Kern Ridge Substation 115kV,KERN,CA,solar,17.9,,,,,0.0,2018-02-20,2018-05-17 07:00:00,2021-01-15 08:00:00,2020-12-15 08:00:00,WITHDRAWN,ISP,2020-09-17 07:00:00,IC Request
public_queue,withdrawn,1445,BLACK DIAMOND ENERGY STORAGE 2,PGAE,,Pittsburg 230kV,CONTRA COSTA,CA,storage,200.0,,,,,200.0,2018-04-16,2018-04-16 07:00:00,2021-05-01 07:00:00,2021-05-01 07:00:00,WITHDRAWN,C11,2019-02-27 08:00:00,
public_queue,withdrawn,1446,BODIE ENERGY STORAGE,PGAE,,Bogue - Rio Oso 115 kV Line,SUTTER,CA,storage,50.7,,,,,50.0,2018-04-16,2018-04-16 07:00:00,2021-07-09 07:00:00,2021-07-09 07:00:00,WITHDRAWN,C11,2019-02-15 08:00:00,
public_queue,withdrawn,1447,DERNOPI SOLAR,PGAE,,Schindler 115kV,FRESNO,CA,solar,103.3,,,,,100.0,2018-04-13,2018-04-16 07:00:00,2021-11-30 08:00:00,2021-11-30 08:00:00,WITHDRAWN,C11,2019-02-22 08:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1448,DESCENDANT RANCH 2,PGAE,,Logan Creek - Delevan Line Tap 230kV,COLUSA,CA,storage,510.0,solar,513.5,,,500.0,2018-04-11,2018-04-16 07:00:00,2023-12-01 08:00:00,2023-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1449,FALCON ENERGY CENTER,PGAE,,Kasson-Lammers 115kV,SAN JOAQUIN,CA,storage,151.2,,,,,148.84,2018-04-13,2018-04-16 07:00:00,2021-09-01 07:00:00,2021-09-01 07:00:00,WITHDRAWN,C11,2019-04-22 07:00:00,IC Request
public_queue,withdrawn,1450,GAUCHO STORAGE,PGAE,,Cabrillo Substation 115kV,SANTA BARBARA,CA,storage,32.4,,,,,30.8,2018-04-13,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2019-03-11 07:00:00,IC Request
public_queue,withdrawn,1451,HOLOCRYSTALLINE ENERGY CENTER,PGAE,,Bair Substation 60kV bus,SAN MATEO,CA,storage,40.0,,,,,40.0,2018-04-16,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2019-02-26 08:00:00,IC Request
public_queue,withdrawn,1452,HOOD 2,PGAE,,Q1244 Switching Station 230kV,STANISLAUS,CA,solar,220.0,,,,,200.0,2018-04-16,2018-04-16 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2019-04-29 07:00:00,IC Request
public_queue,withdrawn,1453,HOOD 3,PGAE,,Q1244 Switching Station 230kV,STANISLAUS,CA,solar,220.0,,,,,200.0,2018-04-16,2018-04-16 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2019-04-30 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1458,MONTARA,PGAE,,Eastshore Station 115kV,ALAMEDA,CA,storage,65.0,,,,,65.0,2018-04-12,2018-04-16 07:00:00,2020-07-01 07:00:00,2020-07-01 07:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1460,PINTO PASS,PGAE,,Christie Substation 60kV,CONTRA COSTA,CA,storage,20.0,,,,,20.0,2018-04-12,2018-04-16 07:00:00,2021-12-31 08:00:00,2023-12-31 08:00:00,WITHDRAWN,C11,2022-09-01 07:00:00,IC Request
public_queue,withdrawn,1462,SEAPORT STORAGE,PGAE,,Oakland Station C 115kV,ALAMEDA,CA,storage,41.8,,,,,40.0,2018-04-12,2018-04-16 07:00:00,2022-12-01 08:00:00,2022-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1464,STAR GL STORAGE 2,PGAE,,Greenleaf #1 Tap 115 kV,SUTTER,CA,storage,45.8,,,,,45.0,2018-04-16,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2019-04-30 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1465,STARGAZE SOLAR BESS,PGAE,,Cayetano Substation 230kV,ALAMEDA,CA,solar,153.5,,,,,150.0,2018-04-16,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2019-02-25 08:00:00,IC Request
public_queue,withdrawn,1466,TIERRA BUENA ENERGY CENTER,PGAE,,Pease 60kV,SUTTER,CA,storage,74.3513,,,,,74.3513,2018-04-13,2018-04-16 07:00:00,2021-09-01 07:00:00,2021-09-01 07:00:00,WITHDRAWN,C11,2019-04-22 07:00:00,IC Request
public_queue,withdrawn,1467,TUNITAS,PGAE,,Kasson Station 60kV,SAN JOAQUIN,CA,storage,50.0,,,,,50.0,2018-04-13,2018-04-16 07:00:00,2020-07-01 07:00:00,2020-07-01 07:00:00,WITHDRAWN,C11,2019-02-25 08:00:00,IC Request
public_queue,withdrawn,1468,ATLAS,PGAE,,Los Banos - Gates #3 500kV line,FRESNO,CA,solar,1036.8,storage,1036.8,,,1000.0,2018-04-16,2018-04-16 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2018-08-29 07:00:00,IC Request
public_queue,withdrawn,1469,BERRYDALE STORAGE,PGAE,,Birds Landing 230kV,ALAMEDA,CA,storage,41.8,,,,,40.0,2018-04-12,2018-04-16 07:00:00,2022-12-01 08:00:00,2022-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1471,CASY SOLAR,PGAE,,Tranquility 230kV,FRESNO,CA,solar,203.5,storage,104.0,,,200.0,2018-04-13,2018-04-16 07:00:00,2022-06-15 07:00:00,2022-06-15 07:00:00,WITHDRAWN,C11,2019-05-07 07:00:00,
public_queue,withdrawn,1473,DEL RANCHO,PGAE,,Kelso Switching Station 230kV,CONTRA COSTA,CA,solar,102.6,storage,102.6,,,100.0,2018-04-16,2018-04-16 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C11,2019-01-16 08:00:00,IC Request
public_queue,withdrawn,1474,GEMINI WIND NORTH,PGAE,,Diablo Canyon Power Plant 500kV,,CA,wind,2005.8,,,,,2005.8,2018-04-16,2018-04-16 07:00:00,2025-03-31 07:00:00,2025-03-31 07:00:00,WITHDRAWN,C11,2019-04-22 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1475,GONZAGA RIDGE WIND FARM 2,PGAE,,Los Banos Substation 70kV,MERCED,CA,wind,61.28,,,,,58.63,2018-04-17,2018-04-16 07:00:00,2020-12-21 08:00:00,2020-12-21 08:00:00,WITHDRAWN,C11,2019-04-10 07:00:00,IC Request
public_queue,withdrawn,1476,GREEN MEZZO,PGAE,,Birds Landing Switchyard 230kV,SOLANO,CA,storage,204.1,,,,,200.0,2018-04-12,2018-04-16 07:00:00,2022-12-01 08:00:00,2022-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1477,HEARTLAND 3,PGAE,,Tranquility Switching Station 230kV,FRESNO,CA,storage,51.169,solar,154.89,,,150.0,2018-04-11,2018-04-16 07:00:00,2022-12-30 08:00:00,2022-12-30 08:00:00,WITHDRAWN,C11,2019-03-07 08:00:00,IC Request
public_queue,withdrawn,1478,HUDSON SOLAR 2,PGAE,,Panoche Substation 115kV,FRESNO,CA,storage,102.0,solar,102.0,,,80.0,2018-04-12,2018-04-16 07:00:00,2022-06-30 07:00:00,2022-06-30 07:00:00,WITHDRAWN,C11,2019-03-07 08:00:00,IC Request
public_queue,withdrawn,1480,KEY STORAGE 2,PGAE,,Gates Sub 230kV,FRESNO,CA,storage,309.3,,,,,300.0,2018-04-11,2018-04-16 07:00:00,2024-12-01 08:00:00,2024-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1481,KINGSTON ENERGY STORAGE,PGAE,,Borden Substation 70kV,MADERA,CA,storage,50.74,,,,,50.0,2018-04-16,2018-04-16 07:00:00,2021-07-09 07:00:00,2021-07-09 07:00:00,WITHDRAWN,C11,2019-04-30 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1482,MERCATOR,PGAE,,Tranquillity SS 230kV,FRESNO,CA,storage,518.4,solar,518.4,,,500.0,2018-04-16,2018-04-16 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C11,2019-02-04 08:00:00,
public_queue,withdrawn,1483,PANIOLO SOLAR,PGAE,,Jayne Switching Station 70kV,FRESNO,CA,storage,19.8,solar,52.2,,,50.3,2018-04-13,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2019-03-11 07:00:00,IC Request
public_queue,withdrawn,1485,PLACID,PGAE,,Mendota Substation 115kV,FRESNO,CA,storage,90.0,solar,180.0,,,200.0,2018-04-10,2018-04-16 07:00:00,2021-05-01 07:00:00,2021-05-01 07:00:00,WITHDRAWN,C11,2019-03-06 08:00:00,IC Request
public_queue,withdrawn,1486,ROCKFISH STORAGE 1,PGAE,,Moss Landing 230kV,MONTEREY,CA,storage,510.0,,,,,500.0,2018-04-11,2018-04-16 07:00:00,2023-12-01 08:00:00,2023-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1487,ROCKFISH STORAGE 2,PGAE,,Moss Landing 230kV,MONTEREY,CA,storage,510.0,,,,,500.0,2018-04-11,2018-04-16 07:00:00,2024-12-01 08:00:00,2024-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1488,SAGEBERRY SOLAR,PGAE,,Gates Substation 230kV,FRESNO,CA,storage,92.08,solar,311.885,,,300.0,2018-04-11,2018-04-16 07:00:00,2022-12-30 08:00:00,2022-12-30 08:00:00,WITHDRAWN,C11,2019-03-06 08:00:00,IC Request
public_queue,withdrawn,1489,STEPHEN,PGAE,,Schindler Substation 115kV,FRESNO,CA,solar,102.73,,,,,100.0,2018-04-16,2018-04-16 07:00:00,2022-06-01 07:00:00,2022-06-01 07:00:00,WITHDRAWN,C11,2019-03-13 07:00:00,IC Request
public_queue,withdrawn,1490,TEMETTATE ADVANCED CAES,PGAE,,Mesa 230kV,SAN LUIS OBISPO,CA,Other,100.0,,,,,100.0,2018-04-13,2018-04-16 07:00:00,2024-06-01 07:00:00,2024-06-01 07:00:00,WITHDRAWN,C11,2019-02-28 08:00:00,IC Request
public_queue,withdrawn,1491,TEPONA OFF-SHORE WIND,PGAE,,Humboldt 115 kV,HUMBOLDT,CA,wind,161.925,,,,,156.0,2018-04-14,2018-04-16 07:00:00,2024-10-01 07:00:00,2034-10-01 07:00:00,WITHDRAWN,C11,2025-08-25 07:00:00,IC Request
public_queue,withdrawn,1492,WINDCHARGER ESS,PGAE,,Birds Landing Substation 230kV,SOLANO,CA,storage,150.0,,,,,150.0,2018-04-12,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2021-04-09 07:00:00,IC Request
public_queue,withdrawn,1494,CASTLE WIND OFFSHORE,PGAE,,Morro Bay Substation  230kV,SAN LUIS OBISPO,CA,wind,576.0,,,,,559.3,2018-05-30,2018-04-16 07:00:00,2025-03-30 07:00:00,2025-03-30 07:00:00,WITHDRAWN,C11,2019-04-08 07:00:00,IC Request
public_queue,withdrawn,1497,HOLLY,PGAE,,Corcoran-Guernsey 70kV line,KINGS,CA,solar,40.825,,,,,40.0,2018-04-16,2018-04-16 07:00:00,2021-11-01 07:00:00,2021-11-01 07:00:00,WITHDRAWN,C11,2019-03-13 07:00:00,IC Request
public_queue,withdrawn,1498,HOOD 1,PGAE,,Olive Switching Substation 115kV,TULARE,CA,solar,110.0,,,,,100.0,2018-04-16,2018-04-16 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2019-03-07 08:00:00,IC Request
public_queue,withdrawn,1500,LIMON ENERGY PARK,PGAE,,Midway Substation 230kV,KERN,CA,solar,128.35,storage,25.0,,,125.0,2018-04-16,2018-04-16 07:00:00,2020-12-01 08:00:00,2020-12-01 08:00:00,WITHDRAWN,C11,2019-03-06 08:00:00,IC Request
public_queue,withdrawn,1501,MAMMOTH ENERGY STORAGE,PGAE,,Midway Substation 115kV,KERN,CA,storage,101.4,,,,,100.0,2018-04-16,2018-04-16 07:00:00,2021-07-09 07:00:00,2021-07-09 07:00:00,WITHDRAWN,C11,2019-04-25 07:00:00,IC Request
public_queue,withdrawn,1502,MAVERICKS,PGAE,,Newark Station 230kV,ALAMEDA,CA,storage,300.0,,,,,300.0,2018-04-16,2018-04-16 07:00:00,2021-07-01 07:00:00,2021-07-01 07:00:00,WITHDRAWN,C11,2019-02-25 08:00:00,IC Request
